source	target	edge_type	source_node_type	target_node_type
ncbigene:2056	ncbigene:6464	interacts	Gene	Gene
ncbigene:2056	ncbigene:6654	interacts	Gene	Gene
ncbigene:2056	ncbigene:6777	interacts	Gene	Gene
ncbigene:2056	GO:0007165	participates	Gene	Biological Process
ncbigene:3717	ncbigene:3593	interacts	Gene	Gene
ncbigene:3717	ncbigene:9021	interacts	Gene	Gene
ncbigene:3717	ncbigene:9466	interacts	Gene	Gene
ncbigene:3717	GO:0007165	participates	Gene	Biological Process
ncbigene:3717	GO:0030154	participates	Gene	Biological Process
ncbigene:6776	ncbigene:9021	interacts	Gene	Gene
ncbigene:6776	ncbigene:1154	interacts	Gene	Gene
ncbigene:6776	ncbigene:598	interacts	Gene	Gene
ncbigene:6776	ncbigene:894	interacts	Gene	Gene
ncbigene:6777	ncbigene:9021	interacts	Gene	Gene
ncbigene:6777	ncbigene:1154	interacts	Gene	Gene
ncbigene:6777	ncbigene:598	interacts	Gene	Gene
ncbigene:6777	ncbigene:8900	interacts	Gene	Gene
ncbigene:6777	ncbigene:894	interacts	Gene	Gene
ncbigene:5467	ncbigene:1487	interacts	Gene	Gene
ncbigene:5467	ncbigene:7088	interacts	Gene	Gene
ncbigene:5467	GO:0006629	participates	Gene	Biological Process
ncbigene:5467	GO:0008283	participates	Gene	Biological Process
ncbigene:5467	GO:0030154	participates	Gene	Biological Process
ncbigene:3815	ncbigene:3265	interacts	Gene	Gene
ncbigene:3815	ncbigene:5290	interacts	Gene	Gene
ncbigene:3815	ncbigene:5295	interacts	Gene	Gene
ncbigene:3815	ncbigene:5578	interacts	Gene	Gene
ncbigene:3815	ncbigene:5781	interacts	Gene	Gene
ncbigene:3815	GO:0007165	participates	Gene	Biological Process
ncbigene:3815	GO:0007275	participates	Gene	Biological Process
ncbigene:1436	ncbigene:3265	interacts	Gene	Gene
ncbigene:1436	GO:0007165	participates	Gene	Biological Process
ncbigene:1436	GO:0007275	participates	Gene	Biological Process
ncbigene:1436	GO:0008283	participates	Gene	Biological Process
ncbigene:3932	ncbigene:7409	interacts	Gene	Gene
ncbigene:3932	ncbigene:1154	interacts	Gene	Gene
ncbigene:3932	ncbigene:5788	interacts	Gene	Gene
ncbigene:7409	ncbigene:5781	interacts	Gene	Gene
ncbigene:7409	ncbigene:3265	interacts	Gene	Gene
ncbigene:7409	ncbigene:394	interacts	Gene	Gene
ncbigene:3560	ncbigene:3932	interacts	Gene	Gene
ncbigene:3560	ncbigene:1154	interacts	Gene	Gene
ncbigene:3560	ncbigene:9021	interacts	Gene	Gene
ncbigene:3560	ncbigene:2885	interacts	Gene	Gene
ncbigene:3560	ncbigene:6464	interacts	Gene	Gene
ncbigene:3560	ncbigene:6654	interacts	Gene	Gene
ncbigene:3560	ncbigene:3561	interacts	Gene	Gene
ncbigene:3560	GO:0007165	participates	Gene	Biological Process
ncbigene:3561	ncbigene:1154	interacts	Gene	Gene
ncbigene:3561	ncbigene:9021	interacts	Gene	Gene
ncbigene:3561	ncbigene:2885	interacts	Gene	Gene
ncbigene:3561	ncbigene:596	interacts	Gene	Gene
ncbigene:3561	ncbigene:6464	interacts	Gene	Gene
ncbigene:3561	ncbigene:6777	interacts	Gene	Gene
ncbigene:3561	GO:0007165	participates	Gene	Biological Process
ncbigene:3716	ncbigene:1154	interacts	Gene	Gene
ncbigene:3716	ncbigene:9466	interacts	Gene	Gene
ncbigene:3716	GO:0030154	participates	Gene	Biological Process
ncbigene:3718	ncbigene:1154	interacts	Gene	Gene
ncbigene:3718	ncbigene:2885	interacts	Gene	Gene
ncbigene:3718	ncbigene:596	interacts	Gene	Gene
ncbigene:3718	ncbigene:6464	interacts	Gene	Gene
ncbigene:3718	ncbigene:9021	interacts	Gene	Gene
ncbigene:3718	ncbigene:3561	interacts	Gene	Gene
ncbigene:3718	GO:0030154	participates	Gene	Biological Process
ncbigene:4067	ncbigene:7409	interacts	Gene	Gene
ncbigene:4067	GO:0007165	participates	Gene	Biological Process
ncbigene:6850	ncbigene:100423062	interacts	Gene	Gene
ncbigene:6850	ncbigene:6464	interacts	Gene	Gene
ncbigene:6850	ncbigene:7409	interacts	Gene	Gene
ncbigene:6850	GO:0030154	participates	Gene	Biological Process
ncbigene:695	ncbigene:3265	interacts	Gene	Gene
ncbigene:695	ncbigene:6464	interacts	Gene	Gene
ncbigene:695	ncbigene:6654	interacts	Gene	Gene
ncbigene:695	ncbigene:6850	interacts	Gene	Gene
ncbigene:5156	ncbigene:3716	interacts	Gene	Gene
ncbigene:5156	ncbigene:5290	interacts	Gene	Gene
ncbigene:5156	ncbigene:5295	interacts	Gene	Gene
ncbigene:5156	ncbigene:6464	interacts	Gene	Gene
ncbigene:5156	ncbigene:6654	interacts	Gene	Gene
ncbigene:5156	GO:0007275	participates	Gene	Biological Process
ncbigene:5156	GO:0030198	participates	Gene	Biological Process
ncbigene:2149	ncbigene:2792	interacts	Gene	Gene
ncbigene:2149	ncbigene:3265	interacts	Gene	Gene
ncbigene:2149	ncbigene:5624	interacts	Gene	Gene
ncbigene:10672	ncbigene:10564	interacts	Gene	Gene
ncbigene:10672	ncbigene:10565	interacts	Gene	Gene
ncbigene:10672	ncbigene:27128	interacts	Gene	Gene
ncbigene:10672	ncbigene:8729	interacts	Gene	Gene
ncbigene:10672	ncbigene:9265	interacts	Gene	Gene
ncbigene:10672	ncbigene:9266	interacts	Gene	Gene
ncbigene:10672	ncbigene:9267	interacts	Gene	Gene
ncbigene:10672	GO:0007165	participates	Gene	Biological Process
ncbigene:10672	GO:0030154	participates	Gene	Biological Process
ncbigene:2768	ncbigene:10565	interacts	Gene	Gene
ncbigene:2768	ncbigene:27128	interacts	Gene	Gene
ncbigene:2768	ncbigene:8729	interacts	Gene	Gene
ncbigene:2768	ncbigene:9265	interacts	Gene	Gene
ncbigene:2768	ncbigene:9266	interacts	Gene	Gene
ncbigene:2768	ncbigene:9267	interacts	Gene	Gene
ncbigene:2768	GO:0030154	participates	Gene	Biological Process
ncbigene:2770	ncbigene:107	interacts	Gene	Gene
ncbigene:2770	ncbigene:5288	interacts	Gene	Gene
ncbigene:2770	GO:0007049	participates	Gene	Biological Process
ncbigene:2770	GO:0051301	participates	Gene	Biological Process
ncbigene:2776	ncbigene:7204	interacts	Gene	Gene
ncbigene:2776	ncbigene:7409	interacts	Gene	Gene
ncbigene:2776	ncbigene:773	interacts	Gene	Gene
ncbigene:2776	ncbigene:7984	interacts	Gene	Gene
ncbigene:2776	ncbigene:9138	interacts	Gene	Gene
ncbigene:2776	GO:0050821	participates	Gene	Biological Process
ncbigene:2782	GO:0007165	participates	Gene	Biological Process
ncbigene:2782	GO:0008283	participates	Gene	Biological Process
ncbigene:2792	GO:0007165	participates	Gene	Biological Process
ncbigene:4089	GO:0008283	participates	Gene	Biological Process
ncbigene:4089	GO:0030154	participates	Gene	Biological Process
ncbigene:10018	ncbigene:3845	interacts	Gene	Gene
ncbigene:10018	ncbigene:673	interacts	Gene	Gene
ncbigene:10018	ncbigene:4893	interacts	Gene	Gene
ncbigene:10018	ncbigene:3265	interacts	Gene	Gene
ncbigene:10018	ncbigene:7529	interacts	Gene	Gene
ncbigene:10018	ncbigene:369	interacts	Gene	Gene
ncbigene:10018	ncbigene:8844	interacts	Gene	Gene
ncbigene:10018	GO:0043065	participates	Gene	Biological Process
ncbigene:1027	ncbigene:898	interacts	Gene	Gene
ncbigene:10664	ncbigene:1027	interacts	Gene	Gene
ncbigene:10664	ncbigene:1029	interacts	Gene	Gene
ncbigene:10664	GO:0007059	participates	Gene	Biological Process
ncbigene:1386	ncbigene:3725	interacts	Gene	Gene
ncbigene:1386	ncbigene:595	interacts	Gene	Gene
ncbigene:1482	ncbigene:4208	interacts	Gene	Gene
ncbigene:1482	ncbigene:4633	interacts	Gene	Gene
ncbigene:1482	GO:0030154	participates	Gene	Biological Process
ncbigene:2626	ncbigene:1906	interacts	Gene	Gene
ncbigene:2626	ncbigene:4208	interacts	Gene	Gene
ncbigene:2626	ncbigene:4633	interacts	Gene	Gene
ncbigene:2626	ncbigene:58	interacts	Gene	Gene
ncbigene:2626	GO:0007267	participates	Gene	Biological Process
ncbigene:3726	ncbigene:3565	interacts	Gene	Gene
ncbigene:3726	ncbigene:3596	interacts	Gene	Gene
ncbigene:4091	ncbigene:10664	interacts	Gene	Gene
ncbigene:4091	ncbigene:1386	interacts	Gene	Gene
ncbigene:4091	ncbigene:1482	interacts	Gene	Gene
ncbigene:4091	ncbigene:2626	interacts	Gene	Gene
ncbigene:4091	ncbigene:4090	interacts	Gene	Gene
ncbigene:4091	GO:0030154	participates	Gene	Biological Process
ncbigene:4092	ncbigene:5371	interacts	Gene	Gene
ncbigene:4092	ncbigene:7046	interacts	Gene	Gene
ncbigene:4092	ncbigene:7043	interacts	Gene	Gene
ncbigene:4092	ncbigene:4087	interacts	Gene	Gene
ncbigene:4092	ncbigene:4088	interacts	Gene	Gene
ncbigene:4092	ncbigene:2280	interacts	Gene	Gene
ncbigene:4092	ncbigene:7021	interacts	Gene	Gene
ncbigene:4092	ncbigene:9372	interacts	Gene	Gene
ncbigene:4092	GO:0030154	participates	Gene	Biological Process
ncbigene:4092	GO:0050821	participates	Gene	Biological Process
ncbigene:4609	ncbigene:10664	interacts	Gene	Gene
ncbigene:4609	ncbigene:7088	interacts	Gene	Gene
ncbigene:4609	GO:0051276	participates	Gene	Biological Process
ncbigene:5054	ncbigene:4089	interacts	Gene	Gene
ncbigene:5054	ncbigene:4092	interacts	Gene	Gene
ncbigene:5054	ncbigene:3065	interacts	Gene	Gene
ncbigene:5054	ncbigene:4087	interacts	Gene	Gene
ncbigene:5054	ncbigene:4088	interacts	Gene	Gene
ncbigene:5054	GO:0010951	participates	Gene	Biological Process
ncbigene:79923	ncbigene:6657	interacts	Gene	Gene
ncbigene:79923	ncbigene:6774	interacts	Gene	Gene
ncbigene:79923	ncbigene:7547	interacts	Gene	Gene
ncbigene:79923	GO:0030154	participates	Gene	Biological Process
ncbigene:993	ncbigene:8900	interacts	Gene	Gene
ncbigene:993	ncbigene:132660	interacts	Gene	Gene
ncbigene:993	ncbigene:286826	interacts	Gene	Gene
ncbigene:993	ncbigene:55957	interacts	Gene	Gene
ncbigene:993	ncbigene:91750	interacts	Gene	Gene
ncbigene:993	GO:0008283	participates	Gene	Biological Process
ncbigene:993	GO:0051301	participates	Gene	Biological Process
ncbigene:4012	ncbigene:9882	interacts	Gene	Gene
ncbigene:4012	GO:0006508	participates	Gene	Biological Process
ncbigene:4012	GO:0007165	participates	Gene	Biological Process
ncbigene:4012	GO:0007267	participates	Gene	Biological Process
ncbigene:3320	GO:0006457	participates	Gene	Biological Process
ncbigene:3320	GO:0032880	participates	Gene	Biological Process
ncbigene:3320	GO:0050821	participates	Gene	Biological Process
ncbigene:4846	ncbigene:3827	interacts	Gene	Gene
ncbigene:4846	ncbigene:624	interacts	Gene	Gene
ncbigene:4846	GO:0007005	participates	Gene	Biological Process
ncbigene:6093	ncbigene:23209	interacts	Gene	Gene
ncbigene:6093	ncbigene:3984	interacts	Gene	Gene
ncbigene:6093	ncbigene:4660	interacts	Gene	Gene
ncbigene:6093	ncbigene:94274	interacts	Gene	Gene
ncbigene:6093	GO:0007165	participates	Gene	Biological Process
ncbigene:9475	ncbigene:3984	interacts	Gene	Gene
ncbigene:9475	ncbigene:4633	interacts	Gene	Gene
ncbigene:9475	ncbigene:4660	interacts	Gene	Gene
ncbigene:11140	ncbigene:3320	interacts	Gene	Gene
ncbigene:11140	ncbigene:1956	interacts	Gene	Gene
ncbigene:11140	ncbigene:1950	interacts	Gene	Gene
ncbigene:11140	ncbigene:867	interacts	Gene	Gene
ncbigene:11140	GO:0006457	participates	Gene	Biological Process
ncbigene:11140	GO:0006605	participates	Gene	Biological Process
ncbigene:11140	GO:0050821	participates	Gene	Biological Process
ncbigene:1950	ncbigene:1500	interacts	Gene	Gene
ncbigene:1950	ncbigene:1495	interacts	Gene	Gene
ncbigene:1950	ncbigene:11140	interacts	Gene	Gene
ncbigene:1956	ncbigene:1500	interacts	Gene	Gene
ncbigene:1956	ncbigene:1495	interacts	Gene	Gene
ncbigene:1956	ncbigene:11140	interacts	Gene	Gene
ncbigene:1956	GO:0000902	participates	Gene	Biological Process
ncbigene:1956	GO:0007165	participates	Gene	Biological Process
ncbigene:1956	GO:0007275	participates	Gene	Biological Process
ncbigene:3091	ncbigene:4192	interacts	Gene	Gene
ncbigene:3091	ncbigene:4846	interacts	Gene	Gene
ncbigene:3091	GO:0007165	participates	Gene	Biological Process
ncbigene:7319	ncbigene:3320	interacts	Gene	Gene
ncbigene:7319	ncbigene:3303	interacts	Gene	Gene
ncbigene:7319	ncbigene:3304	interacts	Gene	Gene
ncbigene:7319	ncbigene:1487	interacts	Gene	Gene
ncbigene:7319	ncbigene:5327	interacts	Gene	Gene
ncbigene:7319	ncbigene:5328	interacts	Gene	Gene
ncbigene:7319	ncbigene:7341	interacts	Gene	Gene
ncbigene:867	ncbigene:10251	interacts	Gene	Gene
ncbigene:867	ncbigene:81848	interacts	Gene	Gene
ncbigene:867	ncbigene:10252	interacts	Gene	Gene
ncbigene:867	GO:0007165	participates	Gene	Biological Process
ncbigene:367	GO:0007165	participates	Gene	Biological Process
ncbigene:367	GO:0007267	participates	Gene	Biological Process
ncbigene:4094	ncbigene:367	interacts	Gene	Gene
ncbigene:4094	ncbigene:3565	interacts	Gene	Gene
ncbigene:4094	ncbigene:3596	interacts	Gene	Gene
ncbigene:4094	ncbigene:632	interacts	Gene	Gene
ncbigene:6608	ncbigene:2736	interacts	Gene	Gene
ncbigene:6608	ncbigene:6469	interacts	Gene	Gene
ncbigene:6608	ncbigene:5727	interacts	Gene	Gene
ncbigene:6608	ncbigene:3549	interacts	Gene	Gene
ncbigene:6608	ncbigene:8643	interacts	Gene	Gene
ncbigene:6608	ncbigene:50846	interacts	Gene	Gene
ncbigene:6608	GO:0050821	participates	Gene	Biological Process
ncbigene:2735	ncbigene:2737	interacts	Gene	Gene
ncbigene:2736	ncbigene:2735	interacts	Gene	Gene
