source	source_node_type	target	target_node_type	edge_type
pubchem.compound:2797	Compound	ncbigene:5468	Gene	upregulates
pubchem.compound:2797	Compound	ncbigene:551	Gene	upregulates
pubchem.compound:2797	Compound	ncbigene:57104	Gene	upregulates
pubchem.compound:2797	Compound	ncbigene:788	Gene	upregulates
pubchem.compound:2797	Compound	ncbigene:79888	Gene	upregulates
pubchem.compound:2797	Compound	ncbigene:1401	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:1558	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:156	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:344	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:345	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:5054	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:6646	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:7941	Gene	downregulates
pubchem.compound:2797	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:2812	Compound	ncbigene:1555	Gene	upregulates
pubchem.compound:2812	Compound	ncbigene:133396	Gene	downregulates
pubchem.compound:2812	Compound	ncbigene:1576	Gene	downregulates
pubchem.compound:2812	Compound	ncbigene:3783	Gene	downregulates
pubchem.compound:2812	Compound	ncbigene:5213	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:5617	Gene	upregulates
pubchem.compound:2913	Compound	ncbigene:146	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:148	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:1813	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:1814	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3269	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3350	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3357	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3358	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3362	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:3363	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:59340	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:1128	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:1131	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:4353	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:801	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:805	Gene	downregulates
pubchem.compound:2913	Compound	ncbigene:808	Gene	downregulates
pubchem.compound:2955	Compound	ncbigene:1559	Gene	upregulates
pubchem.compound:2955	Compound	ncbigene:1719	Gene	downregulates
pubchem.compound:2955	Compound	ncbigene:3576	Gene	downregulates
pubchem.compound:3019	Compound	ncbigene:2641	Gene	downregulates
pubchem.compound:3019	Compound	ncbigene:3767	Gene	upregulates
pubchem.compound:3019	Compound	ncbigene:5972	Gene	upregulates
pubchem.compound:3019	Compound	ncbigene:1499	Gene	downregulates
pubchem.compound:3019	Compound	ncbigene:6559	Gene	downregulates
pubchem.compound:3019	Compound	ncbigene:760	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:1577	Gene	upregulates
pubchem.compound:30323	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:30323	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:30323	Compound	ncbigene:8795	Gene	upregulates
pubchem.compound:30323	Compound	ncbigene:27306	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:2938	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:2939	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:2940	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:3553	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:5743	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:7153	Gene	downregulates
pubchem.compound:30323	Compound	ncbigene:7155	Gene	downregulates
pubchem.compound:3038	Compound	ncbigene:760	Gene	downregulates
pubchem.compound:3038	Compound	ncbigene:762	Gene	downregulates
pubchem.compound:3038	Compound	ncbigene:766	Gene	downregulates
pubchem.compound:3105	Compound	ncbigene:148	Gene	upregulates
pubchem.compound:3105	Compound	ncbigene:150	Gene	upregulates
pubchem.compound:3105	Compound	ncbigene:154	Gene	upregulates
pubchem.compound:3108	Compound	ncbigene:100	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:10846	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:2056	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:2152	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:4318	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:501	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:3108	Compound	ncbigene:8654	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:213	Gene	upregulates
pubchem.compound:3117	Compound	ncbigene:7915	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:1621	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:216	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:217	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:224	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:2475	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:4313	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:4613	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:768	Gene	downregulates
pubchem.compound:3117	Compound	ncbigene:9669	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:1548	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:1576	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:27306	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:2938	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:2939	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:2940	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:3725	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:4128	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:4543	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:5327	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:5649	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:627	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:6606	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:6607	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:6720	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:7057	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:7466	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:811	Gene	upregulates
pubchem.compound:3121	Compound	ncbigene:11280	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:1557	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:1869	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:2932	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:3383	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:36	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:3952	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:4613	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:4967	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:54600	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:632	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6323	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6328	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6329	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6332	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6334	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:6336	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:7915	Gene	downregulates
pubchem.compound:3121	Compound	ncbigene:9734	Gene	downregulates
pubchem.compound:31307	Compound	ncbigene:2908	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:142	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:1969	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:250	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:251	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:5972	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:8772	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:958	Gene	upregulates
pubchem.compound:3157	Compound	ncbigene:146	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:147	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:148	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:3757	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:3791	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:7450	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:81033	Gene	downregulates
pubchem.compound:3157	Compound	ncbigene:90134	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:10057	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:11259	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:124872	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:1437	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:1440	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:1956	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:1958	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:2065	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:23607	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:28996	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:29126	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:3156	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:330	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:3315	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:3576	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:3586	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4194	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4318	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4363	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4613	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4688	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:472	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:4904	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:50484	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5155	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5451	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5591	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5594	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5617	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5728	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5743	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:5781	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:638	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:6383	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:64400	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:6530	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:6696	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:6774	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:7083	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:7161	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:827	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:8312	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:836	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:840	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:841	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:842	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:8795	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:8988	Gene	upregulates
pubchem.compound:31703	Compound	ncbigene:1565	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:1843	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:23411	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:3480	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:367	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:3717	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:3958	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:4603	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:4605	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:5328	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:57650	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:7013	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:7057	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:7153	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:7155	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:8837	Gene	downregulates
pubchem.compound:31703	Compound	ncbigene:9314	Gene	downregulates
pubchem.compound:3278	Compound	ncbigene:23435	Gene	upregulates
pubchem.compound:3278	Compound	ncbigene:5972	Gene	upregulates
pubchem.compound:3278	Compound	ncbigene:2012	Gene	downregulates
pubchem.compound:3278	Compound	ncbigene:7123	Gene	downregulates
pubchem.compound:32798	Compound	ncbigene:2908	Gene	upregulates
pubchem.compound:3308	Compound	ncbigene:999	Gene	upregulates
pubchem.compound:3308	Compound	ncbigene:5742	Gene	downregulates
pubchem.compound:3308	Compound	ncbigene:5743	Gene	downregulates
pubchem.compound:3308	Compound	ncbigene:6615	Gene	downregulates
pubchem.compound:3314	Compound	ncbigene:8989	Gene	upregulates
pubchem.compound:3314	Compound	ncbigene:9407	Gene	upregulates
pubchem.compound:3314	Compound	ncbigene:240	Gene	downregulates
pubchem.compound:3314	Compound	ncbigene:4128	Gene	downregulates
pubchem.compound:3314	Compound	ncbigene:8912	Gene	downregulates
pubchem.compound:3314	Compound	ncbigene:8913	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:5153	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:775	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:776	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:779	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:781	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:783	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:8912	Gene	downregulates
pubchem.compound:3333	Compound	ncbigene:9254	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:145264	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:2308	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:23411	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:255738	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:2950	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:336	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3398	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3480	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:3553	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:3949	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4312	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4314	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4322	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4323	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4324	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4654	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4843	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:4982	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:5054	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:51	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:57104	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:6720	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:7352	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:7436	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:79602	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:79888	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:8431	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:84699	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:949	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:950	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:960	Gene	upregulates
pubchem.compound:3339	Compound	ncbigene:1401	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:1559	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:1906	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:22796	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:2660	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:3458	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:3479	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:3605	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:3952	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:4089	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:4656	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:57016	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:6347	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:6401	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:64386	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:7045	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:7412	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:7941	Gene	downregulates
pubchem.compound:3339	Compound	ncbigene:958	Gene	downregulates
pubchem.compound:3343	Compound	ncbigene:153	Gene	upregulates
pubchem.compound:3343	Compound	ncbigene:154	Gene	upregulates
pubchem.compound:3343	Compound	ncbigene:155	Gene	upregulates
pubchem.compound:3343	Compound	ncbigene:2056	Gene	upregulates
pubchem.compound:3343	Compound	ncbigene:597	Gene	upregulates
pubchem.compound:3365	Compound	ncbigene:1038	Gene	upregulates
pubchem.compound:3365	Compound	ncbigene:1956	Gene	upregulates
pubchem.compound:3365	Compound	ncbigene:3308	Gene	upregulates
pubchem.compound:3365	Compound	ncbigene:3315	Gene	upregulates
